eval,score,cl,cd
237,0.35179640846113713,-1.38204,0.011731
238,0.3530776851215298,-1.37797,0.01164
239,0.349252186531014,-1.35413,0.011383
240,0.3270040444457208,-1.29892,0.011114
241,0.35020928092416764,-1.35456,0.011366
242,0.36004056325309985,-1.38094,0.011514
243,0.3403074029335909,-1.35046,0.011547
244,0.3532080189214951,-1.37805,0.011638
245,0.3449815712753997,-1.35474,0.011496
246,0.3618747895859047,-1.38936,0.011593
247,0.34801327161564105,-1.34554,0.011287
248,0.35999951521816537,-1.38094,0.011515
249,0.34142262713997307,-1.34557,0.011448
250,0.35725929878428975,-1.38579,0.011653
251,0.3415302753558835,-1.35242,0.011546
252,0.36621156711913316,-1.39982,0.011641
253,0.3583710865343028,-1.38777,0.011655
254,0.3424828494043463,-1.37204,0.011811
255,0.36334737580409043,-1.38268,0.011459
256,0.3610603182470036,-1.38869,0.011603
257,0.3598698817535729,-1.38161,0.011528
258,0.3470123495862265,-1.34565,0.011313
259,0.2982235161616964,-1.32723,0.012231
260,0.3463927547024784,-1.35674,0.011491
261,0.36660951752234455,-1.39871,0.011615
262,0.35053942613714345,-1.37696,0.011687
263,0.3545868223201547,-1.35651,0.011288
264,0.35605638669513834,-1.38645,0.011692
265,0.3619942239322453,-1.38949,0.011592
266,0.35600629952085217,-1.38732,0.011706
267,0.3651875883728272,-1.38403,0.011434
268,0.36254821401264925,-1.38258,0.011477
269,0.36142651131656084,-1.38991,0.011612
270,0.37755450381600514,-1.39923,0.011356
271,0.3610725640209607,-1.38129,0.011494
272,0.3656876821397093,-1.3997,0.011652
273,0.3611535001119301,-1.38122,0.011491
274,0.35640356045877314,-1.38723,0.011695
275,0.3448875570840795,-1.37773,0.011836
276,0.37412895725404627,-1.39811,0.011423
277,0.36559989642619706,-1.37954,0.011358
278,0.36350414842690343,-1.38294,0.011459
279,0.3582147300746868,-1.37975,0.011541
280,0.3744622112708845,-1.39805,0.011414
281,0.3543653082806083,-1.38773,0.011752
282,0.36021351036001337,-1.37156,0.011372
283,0.3671962277037865,-1.39519,0.011549
284,0.3623369441217148,-1.38257,0.011482
285,0.2997402157383494,-1.29101,0.011662
286,0.366099060035943,-1.3948,0.01157
287,0.3634522009383445,-1.38299,0.011461
288,0.36481219156265005,-1.39464,0.011599
289,0.3601683581435848,-1.38299,0.011541
290,0.3779693942591855,-1.39985,0.011355
291,0.3744355426262737,-1.39821,0.011417
292,0.3407652250161737,-1.31793,0.011058
293,0.3662359158059448,-1.39952,0.011636
294,0.37515585846278154,-1.39886,0.011409
295,0.3411540586394254,-1.34281,0.011414
296,0.23956099983297446,-1.17548,0.011431
297,0.3781577052639718,-1.39989,0.011351
298,0.3653652949662477,-1.3944,0.011582
299,0.3680630409542781,-1.38451,0.011371
300,0.3614921378600704,-1.38927,0.011601
