x y
0.42234806 -0.04962341
0.43204279 -0.04849805
0.44176424 -0.04734740
0.45145179 -0.04552208
0.46112283 -0.04326484
0.47089779 -0.04199715
0.48069513 -0.04083062
0.49047595 -0.03936453
0.50023852 -0.03762319
0.50994894 -0.03526337
0.51971442 -0.03355534
0.52947547 -0.03186308
0.53922104 -0.03010439
0.54897640 -0.02861258
0.55867518 -0.02667263
0.56831105 -0.02425621
0.57794897 -0.02215023
0.58757429 -0.02023103
0.59721163 -0.01882388
0.60682452 -0.01755528
0.61634889 -0.01573582
0.62580517 -0.01364250
0.63523417 -0.01178498
0.64462303 -0.01005902
0.65394045 -0.00814933
0.66319561 -0.00620323
0.67236458 -0.00398894
0.68147334 -0.00184565
0.69053162 0.00007407
0.69953360 0.00179539
0.70845364 0.00357080
0.71722650 0.00610605
0.72593626 0.00839908
0.73459463 0.01027635
0.74315657 0.01221370
0.75160642 0.01435098
0.75997053 0.01634845
0.76823389 0.01833966
0.77636552 0.02064119
0.78439530 0.02287410
0.79229265 0.02535147
0.80009888 0.02756448
0.80785292 0.02903233
0.81545113 0.03090499
0.82286510 0.03347300
0.83019439 0.03556325
0.83739869 0.03760350
0.84445524 0.03982090
0.85140416 0.04172426
0.85824188 0.04332273
0.86491765 0.04516566
0.87144354 0.04708417
0.87785576 0.04863459
0.88413761 0.04997839
0.89026211 0.05139579
0.89621338 0.05304045
0.90199905 0.05479776
0.90762236 0.05660431
0.91307844 0.05848998
0.91838054 0.06027799
0.92354247 0.06178621
0.92854392 0.06322321
0.93338008 0.06462098
0.93805203 0.06594521
0.94255850 0.06718894
0.94689875 0.06834011
0.95107471 0.06935683
0.95507891 0.07030542
0.95890033 0.07129358
0.96253212 0.07238247
0.96597486 0.07354853
